CS101.1x,938,"2015-01-29 14:36:09",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,944,"2015-01-28 16:00:53",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,944,"2015-02-04 10:52:18",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,946,"2015-01-28 16:21:53",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,947,"2015-01-28 16:28:26",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,948,"2015-01-28 16:42:32",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,949,"2015-01-28 16:44:56",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,950,"2015-01-28 16:51:37",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,950,"2015-01-28 16:56:40",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,950,"2015-02-05 14:44:33",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,950,"2015-02-16 09:16:23",enrollment,edx.course.enrollment.deactivated,256,honor
EE210.1x,950,"2015-02-16 09:16:31",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,950,"2015-02-16 09:16:36",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,950,"2015-02-22 17:40:59",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,951,"2015-01-28 17:10:31",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,952,"2015-01-28 17:12:17",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,952,"2015-01-28 17:12:49",enrollment,edx.course.enrollment.deactivated,256,honor
EE210.1x,956,"2015-01-28 17:25:35",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,957,"2015-01-28 17:30:24",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,959,"2015-01-28 17:29:49",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,962,"2015-02-05 12:11:40",enrollment,edx.course.enrollment.activated,255,honor
ME209x,964,"2015-01-28 17:36:29",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,966,"2015-02-04 08:30:57",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,969,"2015-01-28 17:54:32",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,970,"2015-02-11 06:18:42",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,970,"2015-02-11 06:21:12",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,970,"2015-02-13 04:13:22",enrollment,edx.course.enrollment.activated,255,honor
ME209x,972,"2015-01-28 18:05:41",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,973,"2015-01-28 18:13:14",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,973,"2015-02-05 07:23:55",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,974,"2015-01-28 18:13:29",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,975,"2015-01-28 18:14:49",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,976,"2015-01-28 18:15:35",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,977,"2015-01-28 18:24:01",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,980,"2015-01-28 18:28:01",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,985,"2015-01-28 19:23:42",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,986,"2015-01-28 19:30:19",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,987,"2015-01-28 19:38:10",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,989,"2015-01-28 19:46:14",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,991,"2015-01-28 20:17:34",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,991,"2015-02-05 12:42:44",enrollment,edx.course.enrollment.activated,255,honor
ME209x,993,"2015-01-28 20:41:37",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,993,"2015-01-28 20:44:27",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,993,"2015-01-28 20:44:46",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,993,"2015-01-28 20:50:27",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,993,"2015-02-21 13:46:27",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,995,"2015-01-28 21:05:41",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,999,"2015-01-28 23:29:06",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1000,"2015-01-29 00:57:29",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1001,"2015-01-29 01:10:25",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1002,"2015-01-29 01:54:13",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1003,"2015-01-29 02:24:46",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1006,"2015-01-29 02:59:47",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1007,"2015-01-29 03:00:07",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1008,"2015-01-29 05:34:07",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1011,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1011,"2015-02-02 06:38:45",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1011,"2015-02-05 06:55:40",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1012,"2015-01-29 03:05:56",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1013,"2015-02-05 07:17:27",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1013,"2015-02-05 16:11:08",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1015,"2015-01-29 03:26:37",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1016,"2015-02-09 02:57:38",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1017,"2015-01-29 03:36:04",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1018,"2015-02-11 06:03:37",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1018,"2015-02-12 09:53:00",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,1019,"2015-01-29 03:37:06",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1019,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1019,"2015-02-02 08:49:58",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1020,"2015-01-29 03:46:37",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1021,"2015-01-29 03:51:35",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1022,"2015-01-29 04:01:11",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1023,"2015-01-29 04:01:59",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1024,"2015-01-29 04:03:17",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1026,"2015-01-29 04:06:06",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1027,"2015-01-29 04:07:08",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1027,"2015-01-29 04:09:29",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1027,"2015-02-02 06:26:29",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1028,"2015-01-29 04:07:17",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1030,"2015-02-02 06:01:53",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1030,"2015-02-05 10:22:31",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1030,"2015-02-05 10:22:50",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1030,"2015-02-05 10:23:31",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1034,"2015-01-29 04:10:16",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1035,"2015-01-29 04:10:27",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1037,"2015-01-29 04:12:49",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1038,"2015-01-29 04:14:35",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1038,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1039,"2015-01-29 04:17:26",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1040,"2015-01-29 04:24:31",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1041,"2015-01-29 04:28:42",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1042,"2015-01-29 14:06:03",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1043,"2015-01-29 04:31:37",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1046,"2015-01-30 09:38:57",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1046,"2015-01-30 09:39:35",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1047,"2015-01-29 04:33:54",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1047,"2015-02-05 19:10:57",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1049,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1050,"2015-01-29 04:47:49",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1050,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1052,"2015-01-29 04:44:50",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1052,"2015-02-05 11:11:00",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1055,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1056,"2015-01-29 05:01:54",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1056,"2015-01-29 05:03:49",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1056,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1056,"2015-02-10 09:30:24",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1056,"2015-02-10 09:41:59",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1057,"2015-01-29 04:54:23",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1058,"2015-01-29 04:58:10",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1058,"2015-01-29 05:34:44",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1059,"2015-01-29 05:01:26",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1061,"2015-01-29 05:05:43",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1061,"2015-01-29 05:07:49",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1063,"2015-01-29 05:07:17",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1065,"2015-01-29 05:09:28",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1065,"2015-01-29 05:17:31",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1066,"2015-01-29 05:10:33",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1068,"2015-01-29 05:17:05",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1069,"2015-01-29 05:24:27",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1073,"2015-02-02 06:26:29",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1075,"2015-02-11 05:55:53",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1075,"2015-02-11 06:02:12",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1077,"2015-01-29 05:36:46",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1077,"2015-01-29 05:41:05",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1078,"2015-01-29 05:37:26",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1081,"2015-02-13 06:09:15",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1083,"2015-01-29 05:45:56",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1083,"2015-02-12 07:34:58",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1084,"2015-02-13 06:09:15",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1087,"2015-01-29 05:49:47",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1089,"2015-02-01 15:03:50",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1092,"2015-01-29 06:31:24",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1093,"2015-01-29 06:02:42",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1093,"2015-02-05 08:27:33",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1094,"2015-01-29 05:58:55",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1095,"2015-01-29 06:00:47",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1097,"2015-01-29 06:03:02",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1098,"2015-01-29 06:03:15",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1099,"2015-02-05 04:35:14",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1100,"2015-01-29 06:07:25",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1101,"2015-01-29 06:08:48",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1103,"2015-01-29 06:12:48",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1104,"2015-01-29 06:19:12",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1108,"2015-01-29 06:24:53",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1109,"2015-01-29 06:28:58",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1110,"2015-02-02 06:26:30",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1112,"2015-01-29 06:34:09",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1113,"2015-01-29 06:40:04",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1114,"2015-01-29 06:42:54",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1117,"2015-01-29 08:04:44",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1117,"2015-02-05 05:35:48",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1117,"2015-02-05 05:36:09",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1117,"2015-02-05 05:50:11",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1119,"2015-01-29 06:49:25",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1120,"2015-01-29 06:53:02",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1120,"2015-02-02 06:01:50",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1120,"2015-02-02 06:17:50",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1121,"2015-01-29 06:56:13",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1123,"2015-01-29 06:58:35",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1123,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1124,"2015-02-02 06:50:54",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1124,"2015-02-02 07:59:13",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1125,"2015-01-29 07:06:52",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1128,"2015-01-29 07:08:09",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1129,"2015-01-29 07:05:32",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1130,"2015-02-05 14:46:28",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,1131,"2015-01-29 07:08:57",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1131,"2015-01-29 07:10:35",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1131,"2015-01-29 11:25:41",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1133,"2015-01-29 07:15:04",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1133,"2015-01-29 07:18:35",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1133,"2015-02-07 11:49:50",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1135,"2015-01-29 07:13:13",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1140,"2015-01-29 10:39:09",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1140,"2015-02-04 12:37:20",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1140,"2015-02-06 11:08:58",enrollment,edx.course.enrollment.deactivated,256,honor
ME209x,1140,"2015-02-06 11:09:26",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1141,"2015-01-29 07:47:20",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1146,"2015-01-29 07:39:53",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1149,"2015-02-04 12:00:43",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1150,"2015-01-29 07:43:59",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1152,"2015-01-29 08:17:48",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1154,"2015-02-05 13:07:40",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1159,"2015-01-29 08:04:40",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1160,"2015-01-29 08:08:49",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1161,"2015-01-29 08:06:57",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1161,"2015-01-29 08:07:40",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1161,"2015-02-02 06:26:30",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1161,"2015-02-16 11:07:49",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1164,"2015-01-29 08:07:50",enrollment,edx.course.enrollment.activated,255,honor
PATH372.1x,1164,"2015-02-01 04:02:38",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1164,"2015-02-01 04:03:18",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1164,"2015-02-01 04:06:33",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1164,"2015-02-01 04:20:46",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1167,"2015-01-29 08:19:39",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1168,"2015-02-05 10:25:35",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1169,"2015-01-29 08:21:20",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1170,"2015-01-29 08:23:39",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1170,"2015-01-29 08:24:15",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1171,"2015-01-29 08:22:09",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1171,"2015-02-05 10:27:01",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1172,"2015-01-29 08:23:52",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1173,"2015-01-29 08:29:12",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1174,"2015-01-29 08:37:04",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1175,"2015-01-29 08:37:48",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1177,"2015-01-29 08:49:06",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1181,"2015-01-29 08:57:27",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1182,"2015-02-10 05:53:19",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1183,"2015-01-29 08:56:36",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1184,"2015-02-14 09:31:49",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1185,"2015-01-29 09:00:25",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1188,"2015-01-29 09:07:01",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1190,"2015-01-29 09:12:06",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1191,"2015-01-29 09:23:30",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1194,"2015-01-29 09:14:52",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1194,"2015-01-29 09:18:53",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1195,"2015-01-29 09:15:02",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1195,"2015-01-30 12:07:10",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1195,"2015-02-17 14:34:02",enrollment,edx.course.enrollment.deactivated,256,honor
IITBombayX,1195,"2015-02-17 14:34:08",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,1197,"2015-01-29 09:20:51",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1197,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1197,"2015-02-03 04:56:29",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1203,"2015-01-29 09:23:09",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1204,"2015-01-30 04:32:24",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1204,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1204,"2015-02-07 11:55:22",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1207,"2015-01-29 09:33:06",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1207,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1208,"2015-01-29 09:37:22",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1209,"2015-01-29 09:43:00",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1210,"2015-01-29 09:44:45",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1210,"2015-01-29 09:46:19",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1210,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1210,"2015-02-02 06:26:29",enrollment,edx.course.enrollment.activated,255,honor
WME209x,1210,"2015-02-04 10:59:14",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1210,"2015-02-05 05:26:52",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1210,"2015-02-18 05:58:30",enrollment,edx.course.enrollment.deactivated,256,honor
WME209x,1210,"2015-02-18 05:58:41",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,1210,"2015-02-18 05:58:49",enrollment,edx.course.enrollment.deactivated,256,honor
EE210.1x,1210,"2015-02-18 05:58:54",enrollment,edx.course.enrollment.deactivated,256,honor
CS101.1x,1213,"2015-01-29 09:48:54",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1215,"2015-01-30 07:16:39",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1215,"2015-02-02 06:26:29",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1215,"2015-02-04 11:05:19",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1219,"2015-02-04 14:07:03",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1220,"2015-01-29 10:12:51",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1221,"2015-01-29 10:14:20",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1221,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1221,"2015-02-07 11:49:50",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1225,"2015-01-29 10:17:15",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1226,"2015-01-29 10:20:45",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1227,"2015-01-29 10:19:46",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1229,"2015-01-29 10:24:40",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1229,"2015-01-29 10:27:55",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1231,"2015-01-29 10:28:17",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1232,"2015-01-29 10:27:04",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1236,"2015-01-29 10:33:07",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1236,"2015-02-05 12:10:27",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1236,"2015-02-05 12:10:39",enrollment,edx.course.enrollment.deactivated,256,honor
EE210.1x,1237,"2015-01-29 10:33:33",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1237,"2015-01-29 10:51:58",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1238,"2015-01-29 10:41:37",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1238,"2015-01-29 10:42:23",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1240,"2015-01-29 10:40:11",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1242,"2015-01-29 10:39:50",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1244,"2015-01-29 10:45:45",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1245,"2015-01-29 10:50:18",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1246,"2015-01-29 10:50:37",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1247,"2015-01-29 10:49:30",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1253,"2015-01-29 10:56:44",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1258,"2015-01-29 11:05:44",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1258,"2015-02-06 05:15:59",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1259,"2015-01-29 11:15:35",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1260,"2015-02-02 06:01:51",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1260,"2015-02-06 11:37:37",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1261,"2015-01-29 11:16:10",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1261,"2015-02-02 06:26:31",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1262,"2015-01-29 11:16:17",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1262,"2015-01-29 11:26:47",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1263,"2015-01-29 11:25:08",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1264,"2015-02-16 09:24:24",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1264,"2015-02-17 11:10:33",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1265,"2015-02-02 06:26:31",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1266,"2015-02-02 06:26:30",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1267,"2015-01-29 11:26:08",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1268,"2015-01-29 11:29:25",enrollment,edx.course.enrollment.activated,255,honor
WEE210.1x,1269,"2015-02-02 06:26:30",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1269,"2015-02-06 07:16:12",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1270,"2015-01-29 11:37:08",enrollment,edx.course.enrollment.activated,255,honor
EE210.1x,1271,"2015-01-29 11:47:31",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1273,"2015-01-29 11:54:48",enrollment,edx.course.enrollment.activated,255,honor
CS101.1x,1275,"2015-01-29 11:58:06",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1275,"2015-01-29 12:05:36",enrollment,edx.course.enrollment.activated,255,honor
WCS101.1x,1277,"2015-02-02 06:01:53",enrollment,edx.course.enrollment.activated,255,honor
IITBombayX,1277,"2015-02-05 06:09:48",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1279,"2015-01-29 12:02:07",enrollment,edx.course.enrollment.activated,255,honor
ME209x,1279,"2015-01-29 14:25:12",enrollment,edx.course.enrollment.deactivated,256,honor
